epoch,start.epoch,end.epoch,start.epoch_calculation,start.discriminator_train,end.discriminator_train,start.generator_train,start.generate_data,end.generate_data,end.generator_train,end.epoch_calculation,start.calc_gradients,end.calc_gradients,absolut_step,mean_d_loss,mean_g_loss,start.train,end.train,start.fid,end.fid,start.is,end.is,fid,is
5375,1716380681.3484328,1716380681.3601875,1716380681.3484335,1716380681.3512535,1716380681.354562,1716380681.3545628,1716380681.3484542,1716380681.35122,1716380681.3571763,1716380681.360116,1716380681.3512204,1716380681.357177,5375,0.7302631139755249,4.2702484130859375,1716380681.3601165,,,,,,,
5376,1716380681.3602364,1716380681.372056,1716380681.360237,1716380681.363148,1716380681.3664587,1716380681.3664594,1716380681.3602586,1716380681.3631134,1716380681.368987,1716380681.3719842,1716380681.3631144,1716380681.3689883,5376,0.7325582504272461,1.3500133752822876,1716380681.3719845,,,,,,,
5377,1716380681.372117,1716380681.3838587,1716380681.3721175,1716380681.374945,1716380681.3785083,1716380681.378509,1716380681.3721383,1716380681.3749108,1716380681.3815994,1716380681.3837583,1716380681.3749113,1716380681.3816006,5377,1.3017491102218628,5.889126777648926,1716380681.3837588,,,,,,,
5378,1716380681.3839211,1716380681.3961425,1716380681.3839216,1716380681.3871639,1716380681.3906858,1716380681.3906863,1716380681.383942,1716380681.3871303,1716380681.3931692,1716380681.3960626,1716380681.3871312,1716380681.39317,5378,2.077782154083252,0.19262157380580902,1716380681.396063,,,,,,,
5379,1716380681.3961887,1716380681.4082003,1716380681.3961892,1716380681.3991253,1716380681.4024544,1716380681.4024549,1716380681.3962116,1716380681.3990908,1716380681.4049377,1716380681.4081292,1716380681.3990912,1716380681.4049387,5379,1.4686943292617798,5.22836446762085,1716380681.4081295,,,,,,,
5380,1716380681.4082494,1716380681.4202614,1716380681.4082499,1716380681.411204,1716380681.41462,1716380681.4146206,1716380681.40827,1716380681.41117,1716380681.417223,1716380681.4201899,1716380681.4111707,1716380681.4172237,5380,2.484605073928833,0.4936099946498871,1716380681.42019,,,,,,,
5381,1716380681.4203093,1716380681.4322393,1716380681.4203098,1716380681.4231837,1716380681.4264777,1716380681.4264781,1716380681.420332,1716380681.4231493,1716380681.4289186,1716380681.4321675,1716380681.4231498,1716380681.4289193,5381,2.6910643577575684,3.940988302230835,1716380681.4321678,,,,,,,
5382,1716380681.432287,1716380681.4441872,1716380681.4322875,1716380681.4352734,1716380681.4386108,1716380681.4386117,1716380681.432308,1716380681.43524,1716380681.4410594,1716380681.4441109,1716380681.4352405,1716380681.44106,5382,1.9875962734222412,0.8047819137573242,1716380681.4441113,,,,,,,
5383,1716380681.444232,1716380681.4564784,1716380681.4442322,1716380681.4473722,1716380681.4507113,1716380681.450712,1716380681.4442525,1716380681.4473386,1716380681.4531956,1716380681.4564042,1716380681.4473393,1716380681.4531963,5383,1.675727367401123,2.946843385696411,1716380681.4564044,,,,,,,
5384,1716380681.4565253,1716380681.4687858,1716380681.4565256,1716380681.4596019,1716380681.4629238,1716380681.4629245,1716380681.456547,1716380681.4595568,1716380681.4653492,1716380681.4687123,1716380681.4595575,1716380681.46535,5384,1.3862287998199463,0.9977993369102478,1716380681.4687128,,,,,,,
5385,1716380681.4688337,1716380681.4808228,1716380681.4688342,1716380681.4716594,1716380681.4749675,1716380681.474968,1716380681.4688556,1716380681.4716253,1716380681.4775012,1716380681.4807506,1716380681.4716258,1716380681.4775019,5385,1.548932433128357,2.7932045459747314,1716380681.4807508,,,,,,,
5386,1716380681.480871,1716380681.4929066,1716380681.4808712,1716380681.4838302,1716380681.4871051,1716380681.4871056,1716380681.4808936,1716380681.4837966,1716380681.4897652,1716380681.4928305,1716380681.4837973,1716380681.489766,5386,0.6902638673782349,1.8741470575332642,1716380681.4928308,,,,,,,
5387,1716380681.492952,1716380681.5048726,1716380681.4929526,1716380681.4960568,1716380681.4993904,1716380681.4993913,1716380681.4929729,1716380681.4960208,1716380681.5019615,1716380681.5047987,1716380681.4960213,1716380681.5019622,5387,0.7470154762268066,2.233489751815796,1716380681.504799,,,,,,,
5388,1716380681.5049045,1716380681.516866,1716380681.5049047,1716380681.50805,1716380681.5115306,1716380681.5115316,1716380681.5049272,1716380681.5080137,1716380681.5140417,1716380681.516774,1716380681.5080147,1716380681.5140424,5388,1.6366889476776123,0.888400673866272,1716380681.5167742,,,,,,,
5389,1716380681.5169184,1716380681.5286777,1716380681.5169191,1716380681.5198712,1716380681.5232768,1716380681.5232775,1716380681.516951,1716380681.5198367,1716380681.5257528,1716380681.528607,1716380681.5198371,1716380681.5257535,5389,1.1842296123504639,4.2354655265808105,1716380681.5286071,,,,,,,
5390,1716380681.5287085,1716380681.5405257,1716380681.5287087,1716380681.531692,1716380681.5350301,1716380681.5350308,1716380681.5287328,1716380681.5316577,1716380681.5377293,1716380681.5404544,1716380681.5316582,1716380681.53773,5390,0.9367647171020508,1.2773727178573608,1716380681.5404546,,,,,,,
5391,1716380681.540599,1716380681.5525744,1716380681.5405993,1716380681.5437078,1716380681.547235,1716380681.5472357,1716380681.540621,1716380681.5436738,1716380681.5497797,1716380681.552496,1716380681.5436745,1716380681.5497804,5391,0.8082261085510254,2.4923675060272217,1716380681.5524962,,,,,,,
5392,1716380681.5526242,1716380681.5647635,1716380681.5526247,1716380681.5558624,1716380681.5592968,1716380681.5592976,1716380681.5526636,1716380681.5558264,1716380681.5618093,1716380681.5646927,1716380681.5558271,1716380681.5618103,5392,1.1845232248306274,1.0291446447372437,1716380681.564693,,,,,,,
5393,1716380681.5648139,1716380681.5767918,1716380681.564814,1716380681.567983,1716380681.571357,1716380681.5713577,1716380681.5648353,1716380681.5679464,1716380681.573962,1716380681.5767179,1716380681.5679471,1716380681.5739627,5393,1.0809879302978516,3.960073947906494,1716380681.576718,,,,,,,
5394,1716380681.5768394,1716380681.5886862,1716380681.57684,1716380681.5798416,1716380681.5835328,1716380681.5835333,1716380681.5768607,1716380681.579807,1716380681.5860775,1716380681.5886128,1716380681.5798075,1716380681.5860784,5394,0.8445292115211487,0.9531070590019226,1716380681.588613,,,,,,,
5395,1716380681.588803,1716380681.600572,1716380681.5888035,1716380681.5917258,1716380681.595164,1716380681.5951648,1716380681.5888088,1716380681.5916915,1716380681.5978363,1716380681.600495,1716380681.591692,1716380681.5978372,5395,1.5182180404663086,3.135058641433716,1716380681.6004953,,,,,,,
5396,1716380681.600603,1716380681.6124089,1716380681.6006033,1716380681.6035285,1716380681.6069598,1716380681.6069605,1716380681.60062,1716380681.6034944,1716380681.6096604,1716380681.612332,1716380681.603495,1716380681.609661,5396,1.6981425285339355,0.7269783020019531,1716380681.6123323,,,,,,,
5397,1716380681.6124597,1716380681.6244233,1716380681.6124604,1716380681.6155438,1716380681.618947,1716380681.6189477,1716380681.612482,1716380681.6155086,1716380681.621407,1716380681.6243427,1716380681.615509,1716380681.6214077,5397,1.2549341917037964,3.7712173461914062,1716380681.6243434,,,,,,,
5398,1716380681.624476,1716380681.6368277,1716380681.6244762,1716380681.6279676,1716380681.6315377,1716380681.6315382,1716380681.6245117,1716380681.6279316,1716380681.634071,1716380681.6367514,1716380681.6279323,1716380681.6340718,5398,1.2805927991867065,0.6655960083007812,1716380681.636752,,,,,,,
5399,1716380681.6368713,1716380681.648996,1716380681.6368716,1716380681.6402373,1716380681.6435974,1716380681.643598,1716380681.6368935,1716380681.640203,1716380681.6460564,1716380681.648924,1716380681.6402037,1716380681.6460574,5399,1.0911294221878052,3.513489246368408,1716380681.6489244,,,,,,,
5400,1716380681.6490452,1716380684.979566,1716380681.6490457,1716380681.652121,1716380681.655383,1716380681.655384,1716380681.649066,1716380681.652087,1716380681.6581209,1716380681.6608,1716380681.6520875,1716380681.6581218,5400,2.2218692302703857,0.8176042437553406,1716380681.6608002,,1716380681.6641662,1716380684.5393965,1716380684.5393984,1716380684.979455,373.7156677246094,3.2716753482818604
5401,1716380684.9796169,1716380685.0019846,1716380684.979617,1716380684.9831674,1716380684.9874566,1716380684.987457,1716380684.979633,1716380684.983122,1716380684.9903562,1716380685.0018914,1716380684.9831233,1716380684.990357,5401,1.452545166015625,2.128117322921753,1716380685.0018916,,,,,,,
5402,1716380685.002027,1716380685.0241318,1716380685.0020275,1716380685.0052826,1716380685.0086377,1716380685.0086381,1716380685.0020456,1716380685.0052452,1716380685.011152,1716380685.0240445,1716380685.005246,1716380685.011153,5402,0.8931838274002075,1.1378777027130127,1716380685.0240448,,,,,,,
5403,1716380685.024171,1716380685.0444455,1716380685.0241716,1716380685.0273626,1716380685.0305839,1716380685.0305846,1716380685.0241911,1716380685.0273144,1716380685.0330873,1716380685.0443614,1716380685.0273151,1716380685.0330882,5403,1.0741701126098633,4.337234973907471,1716380685.0443618,,,,,,,
5404,1716380685.0444863,1716380685.0609941,1716380685.0444868,1716380685.0476887,1716380685.0508955,1716380685.050896,1716380685.0445075,1716380685.0476522,1716380685.0534542,1716380685.0609114,1716380685.0476532,1716380685.0534549,5404,1.2906568050384521,0.5981442332267761,1716380685.0609117,,,,,,,
5405,1716380685.0610514,1716380685.0774481,1716380685.0610516,1716380685.064147,1716380685.0674548,1716380685.0674553,1716380685.0610688,1716380685.0641115,1716380685.0699213,1716380685.077367,1716380685.064112,1716380685.0699222,5405,1.0728996992111206,3.583653688430786,1716380685.0773673,,,,,,,
5406,1716380685.0774827,1716380685.094009,1716380685.0774832,1716380685.0807078,1716380685.0839043,1716380685.083905,1716380685.0774994,1716380685.080673,1716380685.08634,1716380685.0939224,1716380685.0806737,1716380685.0863407,5406,0.4444360136985779,1.9197090864181519,1716380685.0939226,,,,,,,
5407,1716380685.0940516,1716380685.1105716,1716380685.094052,1716380685.0972064,1716380685.1003468,1716380685.1003473,1716380685.0940692,1716380685.097172,1716380685.1028388,1716380685.1104903,1716380685.0971727,1716380685.1028395,5407,0.42525601387023926,2.2404351234436035,1716380685.1104903,,,,,,,
5408,1716380685.1106102,1716380685.127125,1716380685.1106105,1716380685.1137288,1716380685.117118,1716380685.1171188,1716380685.1106224,1716380685.1136951,1716380685.1195357,1716380685.1270413,1716380685.1136959,1716380685.1195366,5408,0.41297900676727295,2.507122755050659,1716380685.1270416,,,,,,,
5409,1716380685.1271684,1716380685.1437447,1716380685.1271687,1716380685.130403,1716380685.133578,1716380685.1335788,1716380685.1271868,1716380685.130369,1716380685.136053,1716380685.1436632,1716380685.13037,1716380685.136054,5409,0.36640653014183044,2.9461498260498047,1716380685.1436634,,,,,,,
5410,1716380685.1437826,1716380685.1601644,1716380685.1437829,1716380685.146978,1716380685.150199,1716380685.1502,1716380685.1438017,1716380685.1469417,1716380685.1527476,1716380685.1600833,1716380685.1469421,1716380685.1527483,5410,0.3681970238685608,2.5892162322998047,1716380685.1600835,,,,,,,
5411,1716380685.1602037,1716380685.1764953,1716380685.160204,1716380685.1632936,1716380685.1666582,1716380685.1666589,1716380685.1602213,1716380685.1632597,1716380685.1692038,1716380685.1764104,1716380685.1632602,1716380685.1692047,5411,1.3682256937026978,2.5677430629730225,1716380685.1764107,,,,,,,
5412,1716380685.1765354,1716380685.193036,1716380685.1765356,1716380685.1798475,1716380685.1831906,1716380685.1831913,1716380685.1765535,1716380685.179813,1716380685.1857002,1716380685.192936,1716380685.1798134,1716380685.1857011,5412,0.7341363430023193,1.4515827894210815,1716380685.1929362,,,,,,,
5413,1716380685.1930707,1716380685.2092147,1716380685.1930711,1716380685.1960614,1716380685.19919,1716380685.1991909,1716380685.1930883,1716380685.1960256,1716380685.201711,1716380685.209134,1716380685.196026,1716380685.201712,5413,1.19721257686615,2.800816297531128,1716380685.2091343,,,,,,,
5414,1716380685.209254,1716380685.225418,1716380685.2092545,1716380685.212256,1716380685.215396,1716380685.2153964,1716380685.2092774,1716380685.2122216,1716380685.218061,1716380685.2253373,1716380685.2122226,1716380685.218062,5414,0.38073939085006714,1.824204444885254,1716380685.2253375,,,,,,,
5415,1716380685.2254567,1716380685.2417939,1716380685.2254572,1716380685.2286155,1716380685.2317338,1716380685.2317343,1716380685.2254746,1716380685.2285812,1716380685.2342176,1716380685.2417147,1716380685.2285821,1716380685.2342186,5415,0.44601893424987793,3.4501609802246094,1716380685.241715,,,,,,,
5416,1716380685.2418334,1716380685.2542245,1716380685.2418337,1716380685.2448032,1716380685.248046,1716380685.2480466,1716380685.2418504,1716380685.2447696,1716380685.2504697,1716380685.2541463,1716380685.24477,1716380685.2504706,5416,0.7924995422363281,1.354355812072754,1716380685.2541466,,,,,,,
5417,1716380685.2542646,1716380685.266432,1716380685.2542648,1716380685.2575583,1716380685.2607145,1716380685.260715,1716380685.254282,1716380685.2575243,1716380685.2632334,1716380685.2663493,1716380685.2575247,1716380685.2632346,5417,0.7936483025550842,3.3050999641418457,1716380685.2663496,,,,,,,
5418,1716380685.2664716,1716380685.278504,1716380685.2664719,1716380685.269592,1716380685.2728372,1716380685.2728379,1716380685.2664902,1716380685.2695587,1716380685.275266,1716380685.278425,1716380685.2695594,1716380685.2752671,5418,0.81419837474823,1.6773996353149414,1716380685.278425,,,,,,,
5419,1716380685.2785451,1716380685.2905555,1716380685.2785456,1716380685.2816055,1716380685.2848194,1716380685.2848203,1716380685.2785618,1716380685.2815714,1716380685.2872612,1716380685.290476,1716380685.281572,1716380685.2872622,5419,0.7156145572662354,2.176987886428833,1716380685.2904763,,,,,,,
5420,1716380685.2905927,1716380685.302402,1716380685.290593,1716380685.2935793,1716380685.29684,1716380685.2968407,1716380685.2906108,1716380685.2935452,1716380685.299327,1716380685.3023229,1716380685.2935457,1716380685.299328,5420,0.3457544445991516,2.5966737270355225,1716380685.302323,,,,,,,
5421,1716380685.3024423,1716380685.3143034,1716380685.3024426,1716380685.3055074,1716380685.3087618,1716380685.3087626,1716380685.3024602,1716380685.3054745,1716380685.311201,1716380685.314225,1716380685.305475,1716380685.3112018,5421,0.5939081907272339,2.0780293941497803,1716380685.3142252,,,,,,,
5422,1716380685.314413,1716380685.3264854,1716380685.3144135,1716380685.3177319,1716380685.3211036,1716380685.321104,1716380685.3144205,1716380685.3176982,1716380685.3234866,1716380685.3264055,1716380685.3176987,1716380685.3234875,5422,0.3682470917701721,2.6907145977020264,1716380685.326406,,,,,,,
5423,1716380685.3265266,1716380685.3383296,1716380685.3265269,1716380685.329567,1716380685.3327522,1716380685.332753,1716380685.326544,1716380685.3295336,1716380685.3352108,1716380685.3382502,1716380685.3295343,1716380685.3352118,5423,0.6050133109092712,2.867248058319092,1716380685.3382504,,,,,,,
5424,1716380685.3383694,1716380685.350173,1716380685.3383696,1716380685.341418,1716380685.3445728,1716380685.3445733,1716380685.3383877,1716380685.341385,1716380685.3470423,1716380685.3500884,1716380685.3413854,1716380685.3470433,5424,1.1397485733032227,2.542634963989258,1716380685.3500886,,,,,,,
5425,1716380685.350211,1716380685.3618836,1716380685.3502114,1716380685.353176,1716380685.3564544,1716380685.356455,1716380685.350228,1716380685.3531423,1716380685.3588674,1716380685.3618076,1716380685.3531427,1716380685.3588681,5425,0.9239150285720825,2.0821645259857178,1716380685.361808,,,,,,,
5426,1716380685.3619256,1716380685.3737812,1716380685.3619258,1716380685.3649752,1716380685.36821,1716380685.3682108,1716380685.361944,1716380685.364942,1716380685.3705893,1716380685.3736854,1716380685.3649426,1716380685.3705902,5426,1.3148819208145142,1.6329501867294312,1716380685.3736856,,,,,,,
5427,1716380685.3738198,1716380685.385774,1716380685.37382,1716380685.3769846,1716380685.3802364,1716380685.380237,1716380685.3738387,1716380685.376949,1716380685.3825855,1716380685.3856976,1716380685.3769495,1716380685.3825867,5427,1.087592601776123,3.585617780685425,1716380685.3856978,,,,,,,
5428,1716380685.385813,1716380685.3976789,1716380685.3858132,1716380685.3888304,1716380685.3920267,1716380685.3920271,1716380685.3858316,1716380685.3887954,1716380685.394476,1716380685.3976011,1716380685.3887959,1716380685.394477,5428,0.9650725722312927,1.1398624181747437,1716380685.3976014,,,,,,,
5429,1716380685.397717,1716380685.4097095,1716380685.3977175,1716380685.4008708,1716380685.4041333,1716380685.404134,1716380685.3977349,1716380685.400837,1716380685.406545,1716380685.4096324,1716380685.4008374,1716380685.4065459,5429,0.7433767318725586,3.581845998764038,1716380685.4096327,,,,,,,
